# x1,x2,x3,x4,y
1.166132456238123005e+00,-9.310423042393524140e-01,-2.808990139890625848e-01,-2.508365301970545413e-01,1.000000000000000000e+00
1.221629351363395344e+00,-6.346001677671725405e-01,7.082063824465267832e-02,5.118516453501054109e-01,0.000000000000000000e+00
1.294497852948492511e+00,-4.005013484245362188e-01,3.664199528421169805e-01,1.160608192214360068e+00,1.000000000000000000e+00
5.591759541547323131e-01,-8.341469915811109415e-01,-5.500846551737718082e-01,-1.001633553433832535e+00,0.000000000000000000e+00
1.773554057642884541e+00,-5.479413155104587707e-01,5.028506514578362507e-01,1.591875222246901700e+00,1.000000000000000000e+00
-2.138415923750980330e-02,4.053399239322515862e-02,3.028747607006891315e-02,5.793304397597975886e-02,0.000000000000000000e+00
-8.254780861295292205e-01,9.026262144084523653e-01,4.598004310422267316e-01,7.312505708319639863e-01,0.000000000000000000e+00
-9.612097773895438291e-01,1.022257368890810536e+00,5.045627190773716020e-01,7.860500538437751317e-01,0.000000000000000000e+00
-4.753450891370020193e-01,6.235804012301251475e-01,3.759968868629106065e-01,6.570754890843522045e-01,0.000000000000000000e+00
-1.654619199796755202e-01,4.971411286906124993e-01,4.309639409725211090e-01,8.654236796361789441e-01,0.000000000000000000e+00
7.724840949658157152e-01,-2.407263040714554825e-01,2.168060208793369803e-01,6.886546874240542238e-01,1.000000000000000000e+00
-8.786038204607030666e-01,9.684485550240844454e-01,4.976757919374513728e-01,7.958880911081047671e-01,0.000000000000000000e+00
1.261149319108525901e+00,-3.019135820500255529e-01,4.515548397910181810e-01,1.331372507108414371e+00,1.000000000000000000e+00
-2.267303783451599664e+00,8.639420054291242490e-01,-4.677116343647310659e-01,-1.663463034085063796e+00,0.000000000000000000e+00
1.054199077966529119e+00,-2.829856111702379051e-01,3.446546892995458466e-01,1.043302113129602082e+00,1.000000000000000000e+00
-3.625887964979797040e-01,-8.482889763005599937e-01,-1.131701452441173261e+00,-2.508511414555040453e+00,1.000000000000000000e+00
-1.291608580349558277e+00,1.499812453893956565e+00,8.131808259665982419e-01,1.343066892038185856e+00,0.000000000000000000e+00
-1.220226915336144469e+00,1.535879030318841432e+00,8.956904763836464056e-01,1.539260007200618841e+00,0.000000000000000000e+00
-2.108285512961889818e+00,1.876133833443297538e+00,7.144958073412580601e-01,8.919550782733552952e-01,0.000000000000000000e+00
-2.064045676549086217e+00,2.641697544575050682e-01,-9.854093219679591620e-01,-2.701726959067005662e+00,0.000000000000000000e+00
-2.029125200090764025e+00,1.981513106495421894e+00,8.760488679978721827e-01,1.258161066961858587e+00,0.000000000000000000e+00
8.738736422085320310e-01,-2.530860159147432231e-01,2.658718774703527910e-01,8.227703562288206651e-01,1.000000000000000000e+00
2.273597960031789711e+00,-4.634865706105982253e-01,9.006361131026308087e-01,2.583884261147097572e+00,1.000000000000000000e+00
-1.474358156857975111e+00,1.593196257805304272e+00,8.009265988860593266e-01,1.262974752324139915e+00,0.000000000000000000e+00
-1.161790073800475165e+00,1.282371878065617921e+00,6.599895421963890563e-01,1.056457776142980753e+00,0.000000000000000000e+00
-2.654804827097062336e+00,1.042669005851869057e+00,-5.143560901267254515e-01,-1.877126710745950167e+00,0.000000000000000000e+00
-1.333692674394730382e+00,1.268527437968447691e+00,5.395146454766792665e-01,7.499588291023517872e-01,0.000000000000000000e+00
-2.262802679245010662e-01,2.303577771022537746e-01,1.077510732128100779e-01,1.616447338641096021e-01,0.000000000000000000e+00
-7.676156507833868936e-01,-2.788550403617008899e-01,-7.705046025268710297e-01,-1.862024562371805469e+00,0.000000000000000000e+00
1.607091546675771365e+00,-1.647114204666078940e+00,-7.771249523557651750e-01,-1.173186056099912333e+00,1.000000000000000000e+00
-1.516414848167755736e+00,1.788194277803554444e+00,9.840059290521833146e-01,1.638975339185561264e+00,0.000000000000000000e+00
-1.114802509149709131e+00,1.657652883842112068e+00,1.090949472333816006e+00,1.984755480560718155e+00,0.000000000000000000e+00
1.562389257900238748e+00,-1.158772818525308113e+00,-2.813771640922019812e-01,-1.345637192641185864e-01,1.000000000000000000e+00
1.708967257087572911e+00,-2.299585267635090080e+00,-1.413589182041756542e+00,-2.493451077498832102e+00,1.000000000000000000e+00
1.805910083546169886e+00,-1.631984572196582439e+00,-6.387320526422003431e-01,-8.207027579202025303e-01,1.000000000000000000e+00
-5.111800712983272099e-02,5.578795740570021700e-01,5.663097354663141347e-01,1.186438287685572135e+00,0.000000000000000000e+00
1.580442270101046098e+00,-1.051634767938016690e+00,-1.554928222433094587e-01,1.378750683203544547e-01,1.000000000000000000e+00
-1.511053341880976175e+00,6.234127953823269674e-01,-2.606707331650985893e-01,-1.000332474819151773e+00,0.000000000000000000e+00
-6.465843841770996248e-01,1.011007234306867009e+00,6.858601587183746906e-01,1.263843590035121700e+00,0.000000000000000000e+00
6.810529049626348197e-01,-1.829410897383390577e-01,2.225298557586096460e-01,6.737366926289656277e-01,1.000000000000000000e+00
-7.201620542991109541e-01,7.881382652255725096e-01,4.018569283641530432e-01,6.394811484984455063e-01,0.000000000000000000e+00
-5.699505217121489942e-01,6.040160050094872668e-01,2.968960002897474415e-01,4.612409636904053478e-01,0.000000000000000000e+00
2.491676030664495833e+00,-5.739563097761968269e-01,9.162950129903960628e-01,2.681657087418225505e+00,1.000000000000000000e+00
-1.188602538569426548e-01,7.109730845423967160e-02,3.130334355407789811e-03,-2.853943729269592389e-02,0.000000000000000000e+00
1.317673758579435361e+00,-3.544486154836830605e-01,4.300044341803465064e-01,1.302378464097998290e+00,1.000000000000000000e+00
1.655133608361623709e+00,-1.467551290018557664e+00,-5.552134944648887682e-01,-6.881251730567732317e-01,1.000000000000000000e+00
1.622801290448696143e+00,-3.665726955865146741e-01,6.045286586693977560e-01,1.762989665268946293e+00,1.000000000000000000e+00
-8.627610855137531898e-01,5.630498868298401405e-01,7.305912913422116239e-02,-1.003537498268306516e-01,0.000000000000000000e+00
8.112518780462730783e-01,-1.437767287952955497e+00,-1.041904535302482726e+00,-1.970541701366139709e+00,1.000000000000000000e+00
-1.350829503966126666e-01,-5.690163381364030798e-02,-1.439799994646545067e-01,-3.454727564858619537e-01,1.000000000000000000e+00
-2.557581532767901678e+00,1.112069900929305799e+00,-3.802505328742707413e-01,-1.563811078698359669e+00,0.000000000000000000e+00
1.363001215742221328e+00,-1.134971845666536305e+00,-3.784089748911452777e-01,-3.994576257997858315e-01,1.000000000000000000e+00
-8.423430382663008587e-01,3.183840409380591652e-01,-1.765332549988236632e-01,-6.238833011235610515e-01,0.000000000000000000e+00
-1.650251026347655525e+00,9.458755254548767422e-01,-7.204049399733192423e-04,-4.899833063903803465e-01,0.000000000000000000e+00
4.689900827603155076e-01,-2.067195576950935643e-01,6.673121767807693727e-02,2.804025886080675489e-01,1.000000000000000000e+00
-7.717498302395556786e-01,6.452810348228824044e-02,-4.051372658695126527e-01,-1.088029482748568810e+00,0.000000000000000000e+00
1.809598775487384792e+00,-4.376032976850920408e-01,6.432201963885827434e-01,1.900373345388782997e+00,1.000000000000000000e+00
4.871419417774247584e-03,-4.498918804130827565e-02,-4.520866822974640292e-02,-9.447968368484516155e-02,1.000000000000000000e+00
1.074104282226912455e+00,-2.809809330399966609e-01,3.590351629571847947e-01,1.079705611818120969e+00,1.000000000000000000e+00
8.162150230759155356e-01,-2.315225879155829170e-01,2.535416462162264351e-01,7.795423984474157963e-01,1.000000000000000000e+00
-5.367134526413055440e-01,1.578636017137544090e-02,-3.129200625217664067e-01,-8.227994918240932876e-01,1.000000000000000000e+00
6.632654680711004280e-01,-9.437117969141811669e-01,-6.035071462225359840e-01,-1.084173546698865120e+00,1.000000000000000000e+00
1.784871761596761530e+00,-3.759649811643905881e-01,6.940649617088742174e-01,2.000934406222194539e+00,1.000000000000000000e+00
3.874299345630998204e-01,-1.370632182875016980e+00,-1.230431692838647617e+00,-2.495995790795224600e+00,1.000000000000000000e+00
1.213664908093085693e+00,-3.340676223412243351e-01,3.879230717465815270e-01,1.182306874484722492e+00,1.000000000000000000e+00
1.887782437765511467e+00,-3.869944771551215301e-01,7.454908400184454553e-01,2.140507691163728410e+00,1.000000000000000000e+00
9.328686192628946605e-01,-2.505132235394446072e-01,3.048834166968459325e-01,9.230049692501971492e-01,1.000000000000000000e+00
-5.749869107934308943e-01,5.045507336236693119e-02,-2.992959840292200302e-01,-8.052210718079431118e-01,1.000000000000000000e+00
1.604080007299802046e+00,-1.409941690563750072e+00,-5.248640217696928234e-01,-6.388423915142951159e-01,1.000000000000000000e+00
-1.406451236485245504e-01,1.349037326510653945e-01,5.810613244188200105e-02,8.165748896702562654e-02,0.000000000000000000e+00
1.437845687613075851e+00,-1.687103824655766138e+00,-9.239796644608293530e-01,-1.534870055776675457e+00,1.000000000000000000e+00
-2.174976285303720225e-01,-5.074569974713507431e-02,-1.880318275180341281e-01,-4.633335651516661269e-01,1.000000000000000000e+00
-5.795828035871337658e-01,8.086283200703842100e-02,-2.695408448234892784e-01,-7.434483861400236204e-01,0.000000000000000000e+00
3.331757639459942411e-01,-3.006552214022918390e-01,-1.173772834415711674e-01,-1.504293587063638693e-01,0.000000000000000000e+00
-1.419927681598767144e+00,7.802279497000735864e-01,-3.665495067303344706e-02,-4.980545019622008018e-01,0.000000000000000000e+00
-7.626085632420140925e-01,6.632895061996049724e-02,-3.975900915275490943e-01,-1.069310546251852845e+00,0.000000000000000000e+00
1.019722799178159667e+00,-1.787926015106316768e+00,-1.288957505908101764e+00,-2.433021821292668641e+00,1.000000000000000000e+00
-6.037915115233418728e-01,-2.372469549667121091e-01,-6.252477163898898516e-01,-1.505335517510464793e+00,0.000000000000000000e+00
6.614304159651214210e-01,7.814580707987311969e-02,4.902050068988269005e-01,1.235868860415205273e+00,0.000000000000000000e+00
3.957329520540413537e-01,-6.187724374776880643e-01,-4.197706747376454550e-01,-7.735168465385916514e-01,1.000000000000000000e+00
1.549124426210827021e+00,-1.778484902991624761e+00,-9.535016322317211301e-01,-1.564571148965597791e+00,1.000000000000000000e+00
1.467093718185863427e+00,-2.051153046325944196e+00,-1.296055513983438434e+00,-2.315665530707024189e+00,1.000000000000000000e+00
2.069506746540958897e-01,-1.221768912245040917e-01,-3.722662466483272863e-03,5.335638684506527341e-02,1.000000000000000000e+00
1.089791345296769132e+00,-4.090838891021622015e-01,2.314233301965728518e-01,8.135881807797329390e-01,1.000000000000000000e+00
1.344552546142336880e+00,-9.415473606411079999e-01,-1.825074009914849360e-01,1.073627301553070623e-02,1.000000000000000000e+00
3.185414101678489818e-01,-8.958868321835176118e-01,-7.641144849976450049e-01,-1.526976676094689012e+00,1.000000000000000000e+00
6.731534362747637612e-01,-2.625363162932858874e-01,1.323952755529487491e-01,4.801553494375643272e-01,0.000000000000000000e+00
3.244720989421383983e+00,-6.864856147717068868e-01,1.258507813173019851e+00,3.630640060805865321e+00,1.000000000000000000e+00
1.752049185748886018e+00,-3.654283315746923444e-01,6.851832420101776622e-01,1.972374508581359764e+00,1.000000000000000000e+00
-9.100916828635665645e-01,1.021161013036042453e+00,5.348023661989049771e-01,8.653414262880492203e-01,0.000000000000000000e+00
1.723163201513553400e-01,1.867409458195766134e-02,1.259037395661534720e-01,3.181400593802259369e-01,0.000000000000000000e+00
1.991290317810596733e-01,-3.653477753442341269e-01,-2.690678382426598403e-01,-5.119552903256913146e-01,1.000000000000000000e+00
-1.114328633125163615e+00,1.320459274448938958e+00,7.299643173070341495e-01,1.218974895499237876e+00,0.000000000000000000e+00
-3.692437010424073129e+00,3.855459641901545886e+00,1.861656970082488982e+00,2.857056055987930776e+00,0.000000000000000000e+00
1.422890882091369269e+00,-1.415573026439922222e+00,-6.422462004798756841e-01,-9.415280604810749576e-01,1.000000000000000000e+00
-8.851083729502318143e-02,-1.468435820616507959e-01,-2.117251056970799739e-01,-4.754262524618360075e-01,0.000000000000000000e+00
-6.494386035141017643e-01,7.148719778609520237e-01,3.668205321410315523e-01,5.860759221268991848e-01,0.000000000000000000e+00
-9.156743786533970697e-01,3.989906746883627453e-01,-1.352349185201637827e-01,-5.579636971877004470e-01,0.000000000000000000e+00
-2.174615374794195422e+00,8.390846649185406125e-01,-4.373832321627022512e-01,-1.571679024078349141e+00,0.000000000000000000e+00
5.267879695212009938e-01,-1.498476393298907305e-01,1.631843258082184556e-01,5.021596204150535758e-01,1.000000000000000000e+00
1.850881336592779647e+00,-4.096603093701804421e-01,6.985288460233711749e-01,2.029943713606114919e+00,1.000000000000000000e+00
-1.084065520813133343e+00,9.482930102396733840e-01,3.498155086924837898e-01,4.213510585189834678e-01,0.000000000000000000e+00
6.489886597273122337e-01,-1.923643060135798444e-01,1.927287405031748169e-01,6.010154899304841480e-01,1.000000000000000000e+00
-7.557978871761070749e-01,-1.249913141183913307e-01,-5.983892155600163409e-01,-1.493340538563168174e+00,0.000000000000000000e+00
8.290493418475132215e-01,-2.015224888381881851e-01,2.935716380774834877e-01,8.682749061202801322e-01,1.000000000000000000e+00
1.002580875349815104e+00,-8.498532574162137587e-01,-2.944209536095419577e-01,-3.279360614331519042e-01,1.000000000000000000e+00
-6.144074435973145842e-01,6.259127216752846667e-02,-3.105186461048100588e-01,-8.407007850134129434e-01,1.000000000000000000e+00
9.749143805159783405e-01,-2.628113591278009586e-01,3.175458940353896864e-01,9.623166494313563080e-01,1.000000000000000000e+00
7.821226273981395360e-01,-1.392200773903943922e+00,-1.010984806570240702e+00,-1.913559629718824873e+00,1.000000000000000000e+00
3.092189867959083127e-01,-8.390593166990206742e-02,1.001300069598737852e-01,3.039761699640531889e-01,0.000000000000000000e+00
-1.944450649536521469e+00,2.113135212975653765e+00,1.069107796392375409e+00,1.692846831509658312e+00,0.000000000000000000e+00
-4.176286938452442588e-01,-6.551355820535932351e-01,-9.585772416126416839e-01,-2.157475993964236949e+00,0.000000000000000000e+00
4.939097775152645475e-01,-5.461341947536666463e-01,-2.816105680646739939e-01,-4.513162336478193648e-01,1.000000000000000000e+00
-1.174151527039557497e+00,1.418329232509969451e+00,7.980604764552673425e-01,1.345751164175518211e+00,0.000000000000000000e+00
1.666642973153314111e+00,-1.228824931088805306e+00,-2.923640105896451180e-01,-1.270172122113809587e-01,1.000000000000000000e+00
8.745035203997756357e-01,-1.212934562002866867e+00,-7.621430901873956776e-01,-1.358235656733349339e+00,1.000000000000000000e+00
-6.792706778853851990e-01,4.186363752230708446e-01,3.109432006806681775e-02,-1.350816620370393073e-01,0.000000000000000000e+00
1.527470862431003162e+00,-6.166617464625366862e-01,2.779932347227036527e-01,1.041945912917302763e+00,1.000000000000000000e+00
1.659429599166136082e+00,-1.426001530762245340e+00,-5.080561283146497464e-01,-5.867973913506925321e-01,1.000000000000000000e+00
3.035632722846789422e-01,-1.122889532564062653e+00,-1.016534705732707211e+00,-2.066983046518068079e+00,1.000000000000000000e+00
8.200799643491913926e-01,-2.341228705089539730e-01,2.531308239303414198e-01,7.798147124918672901e-01,1.000000000000000000e+00
6.674383037592193091e-01,-8.810274869094653072e-01,-5.337814591220788607e-01,-9.349978453333013251e-01,1.000000000000000000e+00
-3.953913702726832291e-01,-1.049061818054879552e-01,-3.553840036215509257e-01,-8.710677637936352635e-01,0.000000000000000000e+00
1.550374951104697141e+00,-3.187394563385231305e-01,6.112690491033140328e-01,1.755853759916687018e+00,1.000000000000000000e+00
1.304481251193170044e+00,-2.813870341038217648e-01,5.001767863313698603e-01,1.447361941602283597e+00,1.000000000000000000e+00
4.666887384574250897e-01,-9.260992466303190618e-01,-7.054416894164721175e-01,-1.358637718498860059e+00,1.000000000000000000e+00
-3.195846686844703299e+00,1.071770180365238634e+00,-8.156703742214560515e-01,-2.676582780403299555e+00,0.000000000000000000e+00
-4.509020928908524795e-02,-1.099708143572795116e-01,-1.455349656806732284e-01,-3.221352216040602734e-01,1.000000000000000000e+00
5.689304332240936457e-01,-3.902957340665536012e-01,-6.853846586842997357e-02,2.297507665386477882e-02,0.000000000000000000e+00
1.220629227855150489e+00,-1.405300650705258114e+00,-7.555387970520424101e-01,-1.241773871180340993e+00,1.000000000000000000e+00
-1.366975878429631086e+00,1.586598432197837250e+00,8.598486579414296171e-01,1.419776612482225087e+00,0.000000000000000000e+00
6.724394260798778333e-01,-1.841897615359618934e+00,-1.560204650950926863e+00,-3.111332668747954777e+00,1.000000000000000000e+00
-8.060855771879626985e-02,4.394289969343735669e-02,-2.456132978452681918e-03,-2.907048390396682613e-02,0.000000000000000000e+00
7.719642916821600753e-01,-2.487049787461887707e-01,2.079380580343090090e-01,6.696852170392257886e-01,1.000000000000000000e+00
-1.130434977232840588e+00,6.552499200648434496e-02,-6.244968971723279250e-01,-1.659622702755811030e+00,0.000000000000000000e+00
1.329450542448558314e+00,-1.014773711948964374e+00,-2.702445063495391153e-01,-1.798900891486253650e-01,1.000000000000000000e+00
2.431598258916222832e+00,-5.137763693618037086e-01,9.438526556304485116e-01,2.722345251153700296e+00,1.000000000000000000e+00
1.692056831032856756e+00,-1.830534983624239054e+00,-9.214309732500762795e-01,-1.454218874148284879e+00,1.000000000000000000e+00
-5.615046150358957711e-01,3.646840265658793379e-02,-3.059961384423723341e-01,-8.154465353736344291e-01,0.000000000000000000e+00
3.019297995448714245e-01,-1.277377437189463061e-01,4.868815093137011940e-02,1.926718140605037100e-01,1.000000000000000000e+00
1.572743114474855819e+00,-5.913337168432970525e-01,3.329520019131212427e-01,1.171954818813569332e+00,0.000000000000000000e+00
6.386460770535491438e-01,-1.180874035570170344e+00,-8.727374833253535025e-01,-1.662700506089524133e+00,1.000000000000000000e+00
-1.714522927960681953e+00,3.873313749725467714e-01,-6.386543300076950036e-01,-1.862544384489905669e+00,0.000000000000000000e+00
-2.146984833263074766e+00,2.310610520922864897e+00,1.156220903785212029e+00,1.817731487504798071e+00,0.000000000000000000e+00
-3.949878402697535318e-01,6.276271685859797778e-01,4.297157249275959656e-01,7.948383174215268854e-01,0.000000000000000000e+00
-1.657074692697631635e+00,2.715652389187572235e-01,-7.273841648327572518e-01,-2.033803059366181554e+00,0.000000000000000000e+00
-7.944537834062822546e-01,1.082667005116335401e+00,6.717657378881283226e-01,1.190171136145554920e+00,0.000000000000000000e+00
-9.102427327135029778e-01,1.123124519536957244e+00,6.439553992177289299e-01,1.096892344762454119e+00,0.000000000000000000e+00
9.999629468847215374e-02,-5.332916808947123499e-01,-5.099278995241490753e-01,-1.052342639460072338e+00,1.000000000000000000e+00
1.084277063369246452e+00,-7.611305314090692775e-01,-1.491556638820422387e-01,4.461911533029994104e-03,0.000000000000000000e+00
1.432224447566238013e+00,-1.522018034398317843e+00,-7.505577513726148231e-01,-1.168575646847672012e+00,1.000000000000000000e+00
8.008990610644038943e-01,-1.394759308076980009e+00,-1.002187134116988343e+00,-1.889335551419179193e+00,1.000000000000000000e+00
7.179291724660081808e-01,-2.393197638108078840e-01,1.847866307134530817e-01,6.045698818141080899e-01,0.000000000000000000e+00
6.842522103165429304e-01,-1.228955379581713192e+00,-8.962258887365575077e-01,-1.699038192871170860e+00,1.000000000000000000e+00
-1.461929763882994227e+00,1.502515694093669252e+00,7.114073142709320674e-01,1.076715720195983605e+00,0.000000000000000000e+00
1.105486164523516779e+00,-3.148634444951161071e-01,3.420182627145005316e-01,1.052888641724471164e+00,1.000000000000000000e+00
1.278260910641550563e+00,-1.614322061402861497e+00,-9.440715711148400802e-01,-1.624735298335162170e+00,1.000000000000000000e+00
-1.675790178494665383e+00,1.751504664791361465e+00,8.467527861339309014e-01,1.300585044497966747e+00,0.000000000000000000e+00
-2.651245814198206485e-01,4.019732074363838170e-01,2.677519484675419670e-01,4.896293968762976956e-01,0.000000000000000000e+00
5.019031987437314601e-01,-1.297281283966319476e-01,1.694480152246889693e-01,5.080840159086787988e-01,1.000000000000000000e+00
1.672993352297957204e+00,-3.704386384078448002e-01,6.312318240711276562e-01,1.834503407084177695e+00,1.000000000000000000e+00
4.941770543571784025e-01,-1.778231529647205378e-01,1.131699337564371494e-01,3.863890565750968120e-01,1.000000000000000000e+00
2.850368217784631675e+00,-5.926954827785521074e-01,1.116649511507926240e+00,3.212928219455362111e+00,1.000000000000000000e+00
8.321186827358233451e-01,-4.967622151741480363e-01,-2.086821160723167923e-02,2.020201261717806673e-01,0.000000000000000000e+00
4.089906627411012963e-01,-1.517918760290205560e-01,8.870962965406803402e-02,3.092762016853178864e-01,1.000000000000000000e+00
6.687380658340389417e-01,-1.957485194939305451e-01,2.012396968059031177e-01,6.249192161007801616e-01,1.000000000000000000e+00
-1.664222310671847893e-01,-1.438084528995828802e-02,-1.176816857070845240e-01,-2.989503224149057115e-01,1.000000000000000000e+00
2.012050713623796838e+00,-1.703871677442417409e+00,-5.890709814536383426e-01,-6.543191099517451370e-01,1.000000000000000000e+00
1.289012996433020142e+00,-2.742211936787959936e-01,4.983485000506990281e-01,1.438904351713865104e+00,1.000000000000000000e+00
1.736877196679798452e+00,-4.136696309875814714e-01,6.241726411908905536e-01,1.838434436563428864e+00,1.000000000000000000e+00
-1.874190498735837540e+00,2.266476968635438460e+00,1.276579337374807332e+00,2.153846088689377325e+00,0.000000000000000000e+00
1.281218283234556665e+00,-1.080862066873863103e+00,-3.706938030350679925e-01,-4.072947279799162823e-01,1.000000000000000000e+00
2.885045479433247628e+00,-6.386095403455529507e-01,1.088766912830881228e+00,3.164032329139894184e+00,1.000000000000000000e+00
8.352206808058286747e-01,-1.230372247689865084e+00,-8.049672197795250117e-01,-1.460725080087719396e+00,1.000000000000000000e+00
-4.914063396584651411e-01,-4.069587306156947221e-02,-3.455931195658972777e-01,-8.787132347896738915e-01,0.000000000000000000e+00
9.396419590381793752e-01,-2.946500312815922284e-01,2.617568200543797241e-01,8.335058703136949410e-01,1.000000000000000000e+00
-7.714764140189567243e-02,-2.238944104141767782e-02,-7.139912278612496610e-02,-1.743259956925466980e-01,1.000000000000000000e+00
5.871870905978033850e-01,-2.065653470028567529e-01,1.395336758583718140e-01,4.698562404503928702e-01,1.000000000000000000e+00
1.521493766995157593e+00,-3.801960865810909973e-01,5.276743627595560371e-01,1.569938107678837902e+00,1.000000000000000000e+00
4.237415456861126639e-02,-1.347561368326585018e+00,-1.417765009985347602e+00,-2.995602994600242930e+00,1.000000000000000000e+00
6.496532711756765055e-01,-6.481580467756135056e-01,-2.952098911551966909e-01,-4.340723876749089660e-01,1.000000000000000000e+00
4.270759102532795115e-01,-9.550441861223972762e-01,-7.607977268222192446e-01,-1.487814410606631998e+00,1.000000000000000000e+00
-2.802511324172903828e-01,-3.242093299504922865e-01,-5.195913252371296975e-01,-1.185394770047781376e+00,0.000000000000000000e+00
2.021788287771785431e+00,-1.353895926724727694e+00,-2.081153865917708123e-01,1.568562571743288281e-01,1.000000000000000000e+00
-5.629679194231143047e-01,1.101604589591625105e+00,8.343140600299409071e-01,1.603575384079388710e+00,0.000000000000000000e+00
-2.564028795382489179e+00,7.808455931032426411e-01,-7.390933943732429512e-01,-2.327094824121385575e+00,0.000000000000000000e+00
-1.113031296925552027e+00,4.046837247515152614e-01,-2.504197266962894242e-01,-8.607725671354372610e-01,0.000000000000000000e+00
-1.329561503381402554e+00,5.174972716720118715e-01,-2.626161910587639925e-01,-9.507408156430459112e-01,0.000000000000000000e+00
-5.913547700364871762e-01,-1.163037116680420424e-01,-4.880236428894920708e-01,-1.210498985339160782e+00,0.000000000000000000e+00
-1.918942809520130632e+00,1.932708838639531912e+00,8.914708426251690687e-01,1.323495351472286030e+00,0.000000000000000000e+00
1.600706763492397711e-01,-1.734831677784401394e-01,-8.750310389789252297e-02,-1.382808276827489635e-01,1.000000000000000000e+00
-1.975951759604932523e-02,3.142228999618864038e-01,3.245219798988544513e-01,6.827064614145812449e-01,0.000000000000000000e+00
-7.639593985874758575e-01,9.847807314864093220e-01,5.856284456484863732e-01,1.016435171822389183e+00,0.000000000000000000e+00
2.724459990395013964e-01,-1.273527573280451630e+00,-1.197054418140722332e+00,-2.459211388257206643e+00,1.000000000000000000e+00
1.242411031430914692e+00,-8.201560398140292918e-01,-1.152166000816852304e-01,1.232779602770055494e-01,1.000000000000000000e+00
-1.125098024833569577e+00,5.537340652183174727e-01,-9.813956837917210685e-02,-5.412434993606320965e-01,0.000000000000000000e+00
9.007841764912088989e-01,-4.692577532317823708e-01,5.079860196880962159e-02,3.744034798546898024e-01,1.000000000000000000e+00
-1.590236251237339582e+00,1.505554594978473437e+00,6.358133058920462100e-01,8.783468057550721797e-01,0.000000000000000000e+00
-2.626146664955514076e+00,1.211987378607745081e+00,-3.153331058317996871e-01,-1.446366889231858188e+00,0.000000000000000000e+00
4.431089463908777226e-01,-1.014503394434139949e+00,-8.146505792436077309e-01,-1.597331199787146883e+00,1.000000000000000000e+00
-7.311249957282254242e-01,1.277919359680361078e+00,9.198815559660761254e-01,1.735355853635973666e+00,0.000000000000000000e+00
1.559961370845341477e+00,-1.550787275357476735e+00,-7.028817961918905066e-01,-1.029610491955328833e+00,1.000000000000000000e+00
1.304415621823926896e+00,-8.448093256232549475e-01,-1.035261183896931392e-01,1.664348844646996728e-01,1.000000000000000000e+00
-1.340362389184439618e-01,2.785842420771348915e-01,2.161099212902719280e-01,4.188584397025789663e-01,0.000000000000000000e+00
1.791459015254104337e-01,-6.836484756295027054e-01,-6.223824559786368393e-01,-1.267515932177559757e+00,0.000000000000000000e+00
-3.597483703359074525e-01,-6.536292595925884998e-03,-2.280842383270203499e-01,-5.904193708536562557e-01,1.000000000000000000e+00
-7.496507522792446032e-01,1.073268646776320140e-01,-3.457009164817413938e-01,-9.553792449121958352e-01,0.000000000000000000e+00
-1.489128714288568966e+00,4.909185206348928299e-01,-3.891542613905515924e-01,-1.266453181818607332e+00,0.000000000000000000e+00
-2.282231466162442768e+00,2.459279139123068614e+00,1.232392634853070712e+00,1.939317579500446476e+00,0.000000000000000000e+00
-1.864244927032359556e+00,1.878281587554806897e+00,8.667705757631012364e-01,1.287277445903881157e+00,0.000000000000000000e+00
-1.659951504604945782e+00,2.427391115086180440e-01,-7.600370148875225107e-01,-2.103935800007533885e+00,0.000000000000000000e+00
-5.068509552249447214e-01,5.498859634651419581e-01,2.776773724947908528e-01,4.391405339297197452e-01,0.000000000000000000e+00
-1.404601063137967953e-01,3.884207553507222910e-01,3.298433395841402493e-01,6.582711183685061584e-01,0.000000000000000000e+00
4.530111800153479029e-01,-1.276787622857390725e-01,1.415974644598578802e-01,4.345206046989750215e-01,1.000000000000000000e+00
3.303943244896045961e-01,-1.013604083938373090e+00,-8.829551064513688763e-01,-1.775618637790055576e+00,1.000000000000000000e+00
-1.151415006596253843e+00,1.627927052699566834e+00,1.036600605623825277e+00,1.858603816953064314e+00,0.000000000000000000e+00
-7.108257608781504144e-01,5.442195521050188223e-01,1.462548154410210910e-01,9.992037718397472901e-02,0.000000000000000000e+00
4.222702844951589096e-01,-4.244799370389367721e-01,-1.952932239181695007e-01,-2.893767092929442342e-01,0.000000000000000000e+00
4.569076399133007449e-01,-7.512088711001764230e-01,-5.240713511530513680e-01,-9.767099942893490150e-01,1.000000000000000000e+00
1.541409717404299551e-01,-1.016011288161999815e+00,-9.938496340797022821e-01,-2.063078192125243682e+00,1.000000000000000000e+00
-2.506467403793036119e+00,1.184528926011303662e+00,-2.712045302170310590e-01,-1.317313365458888885e+00,0.000000000000000000e+00
2.199114334863404352e+00,-5.343563401503427235e-01,7.789312944304124242e-01,2.303610589716307722e+00,1.000000000000000000e+00
-1.427204976533455794e+00,5.880189783034170947e-01,-2.470639285009787744e-01,-9.466440901747948944e-01,0.000000000000000000e+00
1.432517533242468000e+00,-3.199837615959732484e-01,5.375073334251759816e-01,1.564465316515932569e+00,1.000000000000000000e+00
7.714306258335099642e-01,-2.613783936199834401e-01,1.940315319843983199e-01,6.400210637270674630e-01,1.000000000000000000e+00
